point_of_sale_id,client_id,super_catalog_id,descripción_x,order_id,order_date,droguería,unidades_pedidas,precio_minimo,valor_vendedor,geo_zone,vendor_id,descripción_y,name,base_price,percentage,precio_vendedor,precio_total_vendedor,status,valor_total_vendedor
2076,1187,7502216803169,OSIDEA,363455,2025-10-23 04:56:38,20,1.0,176.38,176.38,Estado de México,1358,OSIDEA GL GEL ORAL SOB C/4 100MG/5GR 2X1,México,98.86,0.0455,98.9049813,98.9049813,,98.9049813
2076,1187,7501258208178,ESTRANIM,361344,2025-10-20 05:13:07,24,1.0,136.32,136.32,Estado de México,1303,ESTRANIM 75mg C/10 Cap,Estado de México,97.9,0.0,97.9,97.9,,97.9
2119,1223,7502216804050,SILDENAFIL,355764,2025-10-08 01:42:02,20,3.0,110.02,330.06,Estado de México,1762,SILDENAFIL 100MG TAB C/4 *AVI*,México,32.3782,0.0,32.3782,97.1346,,97.1346
1601,887,7502003380590,MD AMBROXOL/ DEXTROMETORFANO BROGAL T SOLUC INFANTIL,364595,2025-10-25 02:30:26,24,3.0,35.77,107.31,Estado de México,1358,BROGAL T SOLUCION INFANTIL 120 ML.,México,32.24,0.0455,32.2546692,96.76400760000001,,96.76400760000001
1616,901,7502003381672,DIZOLVIN FLUX,355704,2025-10-07 23:46:16,20,2.0,50.26,100.52,Estado de México,1358,DIZOLVIN FLUX SOL. 120 ML.,México,48.02,0.0455,48.0418491,96.0836982,,96.0836982
1601,887,7501825300946,MD TRIMEBUTINA ESPABION 200MG TAB C40,361335,2025-10-20 04:09:04,24,1.0,98.99,98.99,Estado de México,1762,ESPABION 200MG. TAB. C/40 *DEG* PE,México,94.5038,0.0,94.5038,94.5038,,94.5038
1601,887,7502223111400,MD DROPROPIZINA/BROMHEXINA DROSEQUIM JBE ADUL 200ML,357238,2025-10-11 03:17:16,20,1.0,97.6,97.6,Estado de México,1358,DROSEQUIM JBE. ADULTO SABOR MIELLIMON 200 ML. 300/160 MG/10,México,93.8,0.0455,93.842679,93.842679,,93.842679
1601,887,7502004401454,MD DEXAMETASONA/ NEOMICINA DEXNE OFTALMICO GTS 4ML,357238,2025-10-11 03:17:16,24,3.0,32.06,96.18,Estado de México,1358,DEXNE OFTALMICO GOTAS 4 ML.,México,31.09,0.0455,31.10414595,93.31243785,,93.31243785
2076,1187,7502223110175,QUIMPAPHIL BONUS PACK,361344,2025-10-20 05:13:07,20,1.0,99.8,99.8,Estado de México,1309,QUIMPAPHIL Ampulas - c/20,México,92.89,0.0,92.89,92.89,,92.89
2076,1187,7502008988159,AMEGON OMEGA 3,361344,2025-10-20 05:13:07,24,1.0,94.84,94.84,Estado de México,1358,AMEGON OMEGA 3 C/60 CAPS. DE GEL,México,90.57,0.0455,90.61120935,90.61120935,,90.61120935
1729,991,7501573906407,CLOTRIMAZOL CREMA. VAGINAL,358789,2025-10-14 20:11:45,34,5.0,19.8,99.0,Estado de México,1303,LOZAMIR-V Crema 20g C/3 Aplic,Estado de México,18.08,0.0,18.08,90.39999999999999,1.0,90.39999999999999
1616,901,7501590283734,PROSTASAN,355704,2025-10-07 23:46:16,24,1.0,92.23,92.23,Estado de México,1358,PROSTA SAN C/60 CAPS.,México,90.23,0.0455,90.27105465000001,90.27105465000001,,90.27105465000001
1477,781,7501446000058,FERVAL 200 MG 50 COMPRIMIDOS,362573,2025-10-21 23:03:45,42,5.0,18.78,93.9,Estado de México,1612,Ferval 200 Mg,México,18.0282,0.0417,18.035717759399997,90.17858879699999,1.0,90.17858879699999
2661,1597,7501342803807,NIFEDIPINO,362643,2025-10-22 00:22:44,20,2.0,50.2,100.4,Estado de México,1150,NIFEDIPINO 30 COMP 30 MG,México,43.6425,-0.05,43.620678749999996,87.24135749999999,1.0,87.24135749999999
1616,901,7501088505706,ALIN,364634,2025-10-25 03:42:05,11,1.0,88.09,88.09,Estado de México,1156,ALIN TAB C/30  .75MG,México,86.67,0.0,86.67,86.67,1.0,86.67
1616,901,7501300407122,LERK,355179,2025-10-07 03:49:54,12,1.0,97.5,97.5,Estado de México,1156,LERK 1 COMP 100MG,México,85.0,0.0,85.0,85.0,1.0,85.0
1477,781,7501400800403,NORDINET AD TAB C20,362784,2025-10-22 05:31:00,11290,1.0,89.47,89.47,Estado de México,1161,NORDINET ADULTO TABLETAS C/20,México,84.075,0.0,84.075,84.075,1.0,84.075
2076,1187,7502001161627,LISONIN,367023,2025-10-30 05:33:12,24,3.0,28.62,85.86,Estado de México,1762,LISONIN 600MG/2ML. SOL. INY. C/1 *QSO*,México,27.7778,0.0,27.7778,83.3334,,83.3334
2076,1187,7503008344907,GEADITE,361344,2025-10-20 05:13:07,24,1.0,83.09,83.09,Estado de México,1309,GEADITE Capsulas - c/30,México,82.89,0.0,82.89,82.89,,82.89
3045,1938,8400001481,CELUNAF SOL 15 ML,355161,2025-10-07 03:23:26,47,2.0,51.73,103.46,Estado de México,1309,CELUNAF  Solucion Oftalmica - 15 ml,México,41.36,0.0,41.36,82.72,,82.72
1601,887,7502001164086,MD METRONIDAZOL/ NISTATINA/ FLUOCINOLONA NYSMOSONS V OVULOS C/10,357680,2025-10-13 03:59:42,225,2.0,42.41,84.82,Estado de México,1358,NYSMOSONS-V C/10 OVULOS,México,41.09,0.0455,41.108695950000005,82.21739190000001,,82.21739190000001
2076,1187,7502223110014,QUIMPAPHIL,361344,2025-10-20 05:13:07,20,1.0,88.47,88.47,Estado de México,1161,QUIMPAPHIL 5ML SOLUCION INGERIBLE C/10 AMPOLLETAS,México,81.2375,0.0,81.2375,81.2375,,81.2375
2076,1187,7506442702616,PREGABALINA,361344,2025-10-20 05:13:07,20,1.0,290.0,290.0,Estado de México,1309,PREGABALINA 150MG CAMBER Capsulas - c/28,México,80.74,0.0,80.74,80.74,,80.74
1601,887,7501825300786,MD DICICLOVERINA SEDICLON 10MG 30TAB,357680,2025-10-13 03:59:42,20,3.0,34.83,104.49,Estado de México,1762,SEDICLON 10MG. TAB. C/30 *DEG* PE,México,26.4422,0.0,26.4422,79.3266,,79.3266
1477,781,7501258200288,ASMARAL-K 1MG TAB C30,368445,2025-11-02 05:16:05,42,2.0,53.53,107.06,Estado de México,1161,ASMARAL-K 1MG COMPRIMIDOS C/30,México,38.7,0.0,38.7,77.4,1.0,77.4
1616,901,7502208892645,CLAVIPEN 12H,357129,2025-10-10 23:28:25,10608,2.0,51.0,102.0,Estado de México,1303,CLAVIPEN 12H 125/875mg C/10 Tab.,Estado de México,38.45,0.0,38.45,76.9,1.0,76.9
1477,781,7501088531002,GLUCOVEN TAB C30,357292,2025-10-11 05:49:50,11289,1.0,78.77,78.77,Estado de México,1156,GLUCOVEN CAJA C/30 TABLETAS,México,76.67,0.0,76.67,76.67,1.0,76.67
2076,1187,7502009749223,KLARIX,361344,2025-10-20 05:13:07,20,1.0,81.6,81.6,Estado de México,1309,KLARIX 250MG Suspension - 60 ml,México,76.48,0.0,76.48,76.48,,76.48
1616,901,7501075723182,MIASIMBAG,357129,2025-10-10 23:28:25,10608,1.0,76.42,76.42,Estado de México,1303,MIASIMBAG 10mg/20mg C/14 Tab,Estado de México,75.19,0.0,75.19,75.19,1.0,75.19
1601,887,7502001165526,MD TRIMETOPRIMA/ SULFAMETOZAXOL BACTROPIN 80/400MG C/20TBS,357238,2025-10-11 03:17:16,225,4.0,20.84,83.36,Estado de México,1309,BACTROPIN 80/400MG Tabletas - c/20,México,18.74,0.0,18.74,74.96,1.0,74.96
1616,901,780083139766,DIALGIN,357129,2025-10-10 23:28:25,20,1.0,79.44,79.44,Estado de México,1309,DIALGIN Tabletas - c/20,México,74.05,0.0,74.05,74.05,,74.05
1601,887,7502216793880,MD FINASTERIDA 5MG 30/T (ULTRA),357238,2025-10-11 03:17:16,20,1.0,285.36,285.36,Estado de México,1309,FINASTERIDA ULTRA Tabletas - c/30,México,71.05,0.0,71.05,71.05,1.0,71.05
2119,1223,7502001164352,CANDIPHEN -V,357181,2025-10-11 01:20:18,11,1.0,71.26,71.26,Estado de México,1156,CANDIPHEN V CREMA 3 DIAS,México,70.94,0.0,70.94,70.94,,70.94
2119,1223,7502227426067,CARTICAP FOR,355764,2025-10-08 01:42:02,24,1.0,70.85,70.85,Estado de México,1358,CARTICAP FOR C/30 CAPS. 300/200/30/20 MG.,México,70.75,0.0455,70.78219125,70.78219125,,70.78219125
3045,1938,7502009746093,BIFONAZOL SIBICOS CREMA 20GR,356857,2025-10-10 00:26:06,20,2.0,35.28,70.56,Estado de México,1309,SIBICOS Crema - 20 g,México,34.87,0.0,34.87,69.74,,69.74
1616,901,7503003134398,ALPHASENS UNG. 5 G./100 G. CAJA C/TUBO C/35 G.,355704,2025-10-07 23:46:16,24,3.0,23.05,69.15,Estado de México,1358,ALPHASENS (SENSIPHARMA) UNGUENTO 35 GRS,México,22.88,0.0455,22.8904104,68.6712312,,68.6712312
1477,781,7501258214414,ZINCOLSET 10 TAB 8 MG,366388,2025-10-29 05:11:26,10269,2.0,34.54,69.08,Estado de México,1303,ZINCOLSET 8mg C/10 Tab,Estado de México,33.24,0.0,33.24,66.48,1.0,66.48
1601,887,7502001165984,MD CLOTRIMAZOL V 2% CR 3 APLIC 20G (SONS),363350,2025-10-23 01:43:54,10608,2.0,33.79,67.58,Estado de México,1150,CLOTRIMAZOL V 1 CMA 2% 20 G,México,33.077,-0.05,33.060461499999995,66.12092299999999,,66.12092299999999
2076,1187,7506353200119,GLITAZOR,361344,2025-10-20 05:13:07,24,3.0,22.17,66.51,Estado de México,1309,GLITAZOR Tabletas LP - c/10,México,22.04,0.0,22.04,66.12,,66.12
1601,887,7502299970758,MD JALEA REAL/VITAMINA E (DR.WILL) FACIAL 30CAPS 650MG,357238,2025-10-11 03:17:16,24,1.0,66.44,66.44,Estado de México,1150,JALEA REAL  30 CAPS/500MG FACIAL,México,65.976,-0.05,65.943012,65.943012,,65.943012
3045,1938,7501349021839,AMOXICILINA 500MG SUSP 75ML,363330,2025-10-23 00:55:10,10269,3.0,22.58,67.74,Estado de México,1150,AMOXICILINA 1 SUSP 500MG/5/75 ML,México,21.9114,-0.05,21.9004443,65.7013329,,65.7013329
2661,1597,7502227875506,ONTRONON,368307,2025-11-01 15:59:48,20,2.0,101.2,202.4,Estado de México,1309,ONTRONON Tabletas Masticables - c/20,México,32.37,0.0,32.37,64.74,,64.74
3045,1938,7502259892298,LACTIV FIT FCO 15 CAPS,366941,2025-10-30 02:08:27,10269,2.0,32.72,65.44,Estado de México,1309,LACTIV FIT Capsulas - c/15,México,32.06,0.0,32.06,64.12,,64.12
1601,887,7502209810044,MD DEXAMETASONA ADRECORT 1 MG C/20 TABS,360920,2025-10-18 03:32:33,20,3.0,22.47,67.41,Estado de México,1358,ADRECORT C/20 TABLETAS 1 MG.,México,21.02,0.0455,21.029564099999998,63.08869229999999,,63.08869229999999
1616,901,7502001162525,MECLISON,355704,2025-10-07 23:46:16,24,3.0,21.78,65.34,Estado de México,1358,MECLISON C/20 TABLETAS,México,20.9,0.0455,20.9095095,62.728528499999996,,62.728528499999996
1601,887,7502001162532,MD DIFENIDOL SONS 25MG C/30 TAB,364595,2025-10-25 02:30:26,24,3.0,21.65,64.95,Estado de México,1358,SONS-DIFENIDOL C/30 TABLETAS,México,20.81,0.0455,20.81946855,62.45840565,,62.45840565
1616,901,7501299301104,FLAGENASE,355825,2025-10-08 03:39:35,11,1.0,96.11,96.11,Estado de México,1164,FLAGENASE SUSP 125MG 120ML,México,62.325,0.0,62.325,62.325,,62.325
3045,1938,7502009742392,CLONIXINATO DE LISINA BUTILH 125/10 DOLTRIX 20 TAB,359614,2025-10-15 23:04:50,20,1.0,76.23,76.23,Estado de México,1160,DOLTRIX T 10 125MG,Estado de México,61.9584,0.0,61.9584,61.9584,,61.9584
2076,1187,7502216809123,DIOSMINA/HESPERIDINA,361344,2025-10-20 05:13:07,20,1.0,124.7,124.7,Estado de México,1309,"DIOSMINA,HESPERIDINA AVIVIA Tabletas - c/20",México,61.72,0.0,61.72,61.72,,61.72
1601,887,7503013040207,CAL C TOSE LTA 400G,360947,2025-10-18 04:43:22,11,1.0,61.97,61.97,Estado de México,1156,CAL C TOSE CHOCO 400GR NF,México,61.64,0.0,61.64,61.64,1.0,61.64
1477,781,7501299308592,PARACETA FENILEFRINA LORATA SOL 120ML,367020,2025-10-30 05:21:21,10479,2.0,33.59,67.18,Estado de México,1762,LORATADINA/FENILEFRINA/PARACETAMOL 33.33/16.66/3.2GR/100ML SUSP 120ML *PHG*,México,30.4625,0.0,30.4625,60.925,1.0,60.925
2076,1187,714908101065,ACTIKROLL,361344,2025-10-20 05:13:07,20,1.0,64.03,64.03,Estado de México,1358,ACTIKROLL JARABE INFANTIL 240 ML.,México,60.79,0.0455,60.81765945,60.81765945,,60.81765945
3045,1938,8400007148,CIPROFLOXACINO 3MG OFT FCO 5ML,356876,2025-10-10 01:06:55,47,2.0,37.43,74.86,Estado de México,1161,CIPROFLOXACINO 3MG GOTAS C/5 ML OFTALMICA,México,29.2625,0.0,29.2625,58.525,,58.525
2076,1187,7501537100841,DINORAX,361344,2025-10-20 05:13:07,24,3.0,23.54,70.62,Estado de México,1303,DINORAX 850 mg C/30 Tab.,Estado de México,19.21,0.0,19.21,57.63,,57.63
1616,901,7501088508004,AMIGDOBIS,354523,2025-10-06 04:02:14,41,1.0,60.0,60.0,Estado de México,1156,AMIGDOBIS SUPOSITORIOS C/2 AD,México,57.48,0.0,57.48,57.48,1.0,57.48
2119,1223,7501258214506,KOMZIMBA,359068,2025-10-15 02:42:44,24,1.0,66.1,66.1,Estado de México,1161,KOMZIMBA 5MG TABLETAS C/20,México,57.475,0.0,57.475,57.475,,57.475
1616,901,7503001008219,MEXAPIN,362560,2025-10-21 22:51:16,41,3.0,21.75,65.25,Estado de México,1303,MEXAPIN 1g C/10 Tab.,Estado de México,19.09,0.0,19.09,57.269999999999996,1.0,57.269999999999996
2076,1187,7501563380255,SERTRALINA,367023,2025-10-30 05:33:12,24,3.0,19.96,59.88,Estado de México,1309,SERTRALINA RANDALL Tabletas - c/14,México,18.89,0.0,18.89,56.67,,56.67
2076,1187,7502213042752,CLOFHIVEN,369272,2025-11-04 04:44:26,20,1.0,146.81,146.81,Estado de México,1309,CLOFHIVEN Aerosol - 200 D,México,56.57,0.0,56.57,56.57,,56.57
1601,887,780083139858,MD DIYODOHIDROXIQUINOLEINA METRONIDAZOL FLAGOSIL 400MG C/30 CAPS,368124,2025-11-01 02:36:53,24,1.0,57.56,57.56,Estado de México,1358,FLAGOSIL 400 C/30 CAPS.,México,56.44,0.0455,56.465680199999994,56.465680199999994,,56.465680199999994
1616,901,7501075718157,NOVARIDE,357129,2025-10-10 23:28:25,20,1.0,118.0,118.0,Estado de México,1309,NOVARIDE  Tabletas - c/30,México,56.2,0.0,56.2,56.2,,56.2
1616,901,7501385491139,DEFLAMOX PLUS,355179,2025-10-07 03:49:54,12,1.0,130.08,130.08,Estado de México,1762,DEFLAMOX PLUS 275/300MG TAB C/16 *SNF*,México,56.0547,0.0,56.0547,56.0547,,56.0547
2076,1187,7501825301608,PALATRIN,361344,2025-10-20 05:13:07,20,1.0,78.13,78.13,Estado de México,1309,PALATRIN 30MG Tabletas - c/14,México,56.05,0.0,56.05,56.05,,56.05
1616,901,7503020089862,C-VYM,355704,2025-10-07 23:46:16,24,1.0,55.53,55.53,Estado de México,1358,C-VYM C/30 TABS. MASTICABLES,México,55.46,0.0455,55.4852343,55.4852343,,55.4852343
1601,887,7501349021594,MD AMPICILINA 500MG C/20TAB (AMSA),361335,2025-10-20 04:09:04,55,2.0,28.09,56.18,Estado de México,1358,AMPICILINA C/20 TABS. 500 MG.,México,27.28,0.0455,27.2924124,54.5848248,,54.5848248
1601,887,7502001162976,MD ACIDO ACETILSALICILICO ASPITAK-P 100MG 30/TAB,355174,2025-10-07 03:40:01,55,3.0,18.07,54.21,Estado de México,1358,ASPITAK-P C/30 COMPR. 100 MG.,México,17.97,0.0455,17.97817635,53.934529049999995,,53.934529049999995
3045,1938,7502001166844,DEXAMETASONA METAX INYEC 8MG/2ML C/1 AMP,364977,2025-10-27 00:39:53,20,4.0,18.48,73.92,Estado de México,1309,METAX Solucion Inyectable - c/1,México,13.4,0.0,13.4,53.6,,53.6
1601,887,7501349021860,MD CLINDAMICINA 600MG 4ML C/1 (AMSA),357238,2025-10-11 03:17:16,24,3.0,18.52,55.56,Estado de México,1358,CLINDAMICINA GI C/1 AMP. 600 MG.,México,17.82,0.0455,17.8281081,53.484324300000004,,53.484324300000004
2661,1597,7502227879610,DUET FLEXENOL NF,365692,2025-10-28 01:54:19,10269,2.0,26.94,53.88,Estado de México,1358,DUET FLEXENOL NF C/16 TABS. 275/300 MG.,México,26.65,0.0455,26.662125749999998,53.324251499999995,,53.324251499999995
2076,1187,7502247373495,BACAT,361344,2025-10-20 05:13:07,20,1.0,224.0,224.0,Estado de México,1358,BACAT C/30 TABS. 20 MG.,México,53.21,0.0455,53.23421055,53.23421055,,53.23421055
1616,901,7502222840349,CLORANFENICOL,358909,2025-10-14 22:51:18,10608,2.0,31.89,63.78,Estado de México,1762,CLORANFENICOL 5% GTS. OFT 15ML. *ALV*,México,26.3202,0.0,26.3202,52.6404,,52.6404
1601,887,785118752330,MD CLARITROMICINA KROBICIN 125MG/5ML SUSP 60ML,360920,2025-10-18 03:32:33,12,1.0,52.36,52.36,Estado de México,1358,KROBICIN SUSP. 60 ML. 125 MG/5 ML.,México,51.21,0.0455,51.23330055,51.23330055,,51.23330055
1616,901,637420440828,EPICOL SOL. INFANTIL CAJA C/FCO. C/120 ML.,355704,2025-10-07 23:46:16,55,2.0,28.47,56.94,Estado de México,1358,EPICOL JARABE INFANTIL 120 ML.,México,25.48,0.0455,25.4915934,50.9831868,,50.9831868
2076,1187,7502227421772,ANAVIT,369272,2025-11-04 04:44:26,20,1.0,50.16,50.16,Estado de México,1309,ANAVIT VITAMINAS PARA DIABETICOS Capsulas - c/30,México,50.11,0.0,50.11,50.11,,50.11
1601,887,7501349014190,MD ACIDO ALENDRONICO 10MG C/30 (AMSA),357238,2025-10-11 03:17:16,24,2.0,25.19,50.38,Estado de México,1358,ACIDO ALENDRONICO C/30 TABS. 10 MG.,México,25.0,0.0455,25.011375,50.02275,,50.02275
1601,887,7502009746482,MD ETORICOXIB EXICORT 90MG 7COMPR,357238,2025-10-11 03:17:16,20,1.0,52.29,52.29,Estado de México,1358,EXICORT C/7 COMP. 90 MG.,México,49.8,0.0455,49.822658999999994,49.822658999999994,,49.822658999999994
1601,887,7502001166028,MD ACETONIDO DE FLUOCINOLONA/ NEOMICINA NEODERM F 0.01% CR 40G,360920,2025-10-18 03:32:33,24,2.0,24.75,49.5,Estado de México,1358,NEODERM-F CREMA 40 GRS.,México,24.26,0.0455,24.2710383,48.5420766,,48.5420766
1477,781,8400005656,OPTIMILA H GOTAS 15ML,354379,2025-10-05 05:45:12,10269,1.0,49.81,49.81,Estado de México,1309,OPTIMILA H Solucion Oftalmica - 15 ml,México,48.43,0.0,48.43,48.43,1.0,48.43
2076,1187,7502003385359,NOVOLEXIN,369272,2025-11-04 04:44:26,24,1.0,53.06,53.06,Estado de México,1303,NOVOLEXIN 40mg C/7 Caps,Estado de México,46.73,0.0,46.73,46.73,,46.73
2074,1187,7502009743993,CARNITINA+B,357282,2025-10-11 04:38:12,20,1.0,51.6,51.6,Estado de México,1309,CARNITINA +B NATUREX  Capsulas - c/30,México,46.35,0.0,46.35,46.35,,46.35
1601,887,7501349024533,MD EZETIMIBA/SIMVASTATINA 10/20MG C 14 TAB (AMSA),368124,2025-11-01 02:36:53,24,1.0,47.65,47.65,Estado de México,1358,EZETIMIBA/SIMVASTATINA C/14 TABS. 10MG/20MG,México,46.32,0.0455,46.3410756,46.3410756,,46.3410756
2076,1187,7502216793392,ITRACONAZOL,361344,2025-10-20 05:13:07,20,1.0,103.4,103.4,Estado de México,1150,ITRACONAZOL 15 CAPS 100 MG,México,45.837,-0.05,45.8140815,45.8140815,1.0,45.8140815
2076,1187,7501075721157,BELANOVAG LP,357236,2025-10-11 03:13:42,20,1.0,120.0,120.0,Estado de México,1358,BELANOVAG CAJA C/20 CAPS VENLAFAXINA 75MG,México,45.46,0.0455,45.4806843,45.4806843,,45.4806843
3045,1938,7506624900656,GERIAL B-12 1 ELIX 2/0.09G/340 ML,354457,2025-10-06 01:12:06,47,1.0,47.41,47.41,Estado de México,1358,GERIAL B12 ELIXIR 340 ML.,México,45.14,0.0455,45.160538700000004,45.160538700000004,,45.160538700000004
1601,887,7502259891376,MD BIOFLAVONOIDES/ LACTOBACILOS/ VITAMINA C ZULIK 911MG C 90 TAB,355174,2025-10-07 03:40:01,10269,1.0,50.05,50.05,Estado de México,1160,ZULIK 90 TABS,Estado de México,45.1584,0.0,45.1584,45.1584,,45.1584
1601,887,7502001163089,MD OXOLAMINA TUKSON 50MG JBE 100ML,355174,2025-10-07 03:40:01,24,2.0,23.17,46.34,Estado de México,1309,TUKSON Jarabe - 100 ml,México,22.43,0.0,22.43,44.86,1.0,44.86
2076,1187,7501825300083,NEOKAP-LF,361344,2025-10-20 05:13:07,20,1.0,79.38,79.38,Estado de México,1161,NEOKAP-LF 0.710/20.00/1.00GR SUSPENSION C/180 ML,México,44.725,0.0,44.725,44.725,,44.725
3045,1938,714908107760,HEREDERA HELIX FLENALUD JBE 120ML,363330,2025-10-23 00:55:10,10269,1.0,46.92,46.92,Estado de México,1309,FLENALUD Jarabe - 120 ml,México,44.51,0.0,44.51,44.51,,44.51
2076,1187,7502226293806,TELMISARTAN,361344,2025-10-20 05:13:07,20,1.0,50.0,50.0,Estado de México,1309,TELMISARTAN 40MG ALPHARMA Tabletas - c/28,México,43.77,0.0,43.77,43.77,,43.77
3045,1938,7502223110144,QUIMODERM BABY CREMA 225ML,363330,2025-10-23 00:55:10,10269,1.0,52.13,52.13,Estado de México,1309,QUIMODERM BABY Crema - 225 ml,México,43.68,0.0,43.68,43.68,,43.68
3045,1938,7503004908813,METAMIZOL SODICO 500MG 10 TAB NEOLPHARMA,354457,2025-10-06 01:12:06,20,6.0,7.98,47.88,Estado de México,1358,METAMIZOL SODICO C/10 TABS. 500 MG.,México,7.16,0.0455,7.1632578,42.9795468,,42.9795468
3045,1938,7501299307373,FACIDEX TOTAL FRUTAS TROP 10 TAB MAST,357634,2025-10-13 01:50:54,11,1.0,44.56,44.56,Estado de México,1156,FACIDEX 10 TABS MAST TROPI 20M,México,42.85,0.0,42.85,42.85,,42.85
2076,1187,7502216793729,PAROXETINA,369272,2025-11-04 04:44:26,20,2.0,95.23,190.46,Estado de México,1309,PAROXETINA ULTRA Tabletas - c/10,México,20.95,0.0,20.95,41.9,,41.9
2076,1187,780083149185,GIMACLAV,361344,2025-10-20 05:13:07,24,1.0,43.21,43.21,Estado de México,1358,GIMACLAV 12H C/10 TABS. 875MG/125MG,México,41.64,0.0455,41.6589462,41.6589462,,41.6589462
1601,887,7501258200127,MD BEZAFIBRATO COLSER 200MG C 30TAB,359119,2025-10-15 03:53:20,24,1.0,50.62,50.62,Estado de México,1762,COLSER 200MG. TAB. C/30 *SRR*,México,41.606,0.0,41.606,41.606,,41.606
1616,901,7501125100864,SOLUCION GLUCOSA,360766,2025-10-17 22:37:53,24,1.0,41.51,41.51,Estado de México,1309,SOLUCION DX-5 FLEXOVAL Solucion - 1000 ml,México,41.49,0.0,41.49,41.49,,41.49
1601,887,729513130065,VDA ELAST LEROY 10X5M,364646,2025-10-25 04:16:10,12,3.0,17.55,52.65,Estado de México,1309,VENDA ELASTICA 10 CMS PREMIUM LEROY Bolsa - 1 Pieza,México,13.72,0.0,13.72,41.160000000000004,1.0,41.160000000000004
1601,887,7502259892304,MD GOMIX NITE C 50 GOMITAS (SUPLEMENTO),365040,2025-10-27 03:20:28,10269,1.0,58.89,58.89,Estado de México,1161,GOMIX NITE C/50 (NATUREX),México,40.983,0.0,40.983,40.983,,40.983
2076,1187,7501130713547,GELCAVIT COLORS,359053,2025-10-15 02:10:36,20,1.0,41.2,41.2,Estado de México,1358,GELCAVIT COLORS INFANTIL C/30 CAPSULAS,México,40.94,0.0455,40.9586277,40.9586277,,40.9586277
2076,1187,8400001603,LUBRIK,361336,2025-10-20 04:12:44,12,1.0,215.23,215.23,Estado de México,1303,LUBRIK Sol Oft 15ml,Estado de México,39.86,0.0,39.86,39.86,,39.86
1616,901,7502259890126,QUERYABA G,358909,2025-10-14 22:51:18,10660,1.0,44.66,44.66,Estado de México,1160,QUERYABA G TAB 60,Estado de México,39.102,0.0,39.102,39.102,,39.102
1601,887,7501349020740,MD AMIKACINA 100MG/2ML INY (AMSA),359119,2025-10-15 03:53:20,24,5.0,8.15,40.75,Estado de México,1358,AMIKACINA C/1 AMP. 100 MG.,México,7.77,0.0455,7.7735353499999995,38.86767675,,38.86767675
1616,901,7501825301820,DOLFORT-DE,357129,2025-10-10 23:28:25,20,1.0,58.36,58.36,Estado de México,1358,DOLFORT-DE 100/300 MG. C/12 TABS.,México,38.74,0.0455,38.7576267,38.7576267,,38.7576267
1601,887,7502211783657,MD TERBINAFINA ERBITRAX -T 250MG C/7TBS,355174,2025-10-07 03:40:01,10269,1.0,60.42,60.42,Estado de México,1303,ERBITRAX 250mg C/7 Tab.,Estado de México,38.29,0.0,38.29,38.29,1.0,38.29
2119,1223,7502225094275,HIPEBE,359019,2025-10-15 01:29:04,55,1.0,39.56,39.56,Estado de México,1358,HIPEBE C/20 CAPS. 0.4MG.,México,37.38,0.0455,37.397007900000006,37.397007900000006,,37.397007900000006
1616,901,656599041216,CITRA,362560,2025-10-21 22:51:16,10269,2.0,18.83,37.66,Estado de México,1358,CITRA 50 C/10 TABS. 50 MG.,México,18.56,0.0455,18.568444799999998,37.136889599999996,,37.136889599999996
1601,887,780083140588,MD HIDROXIDO DE ALUMINIO/DIMETICONA/MAGNESIO PLUS GEL C/50 TBS,361335,2025-10-20 04:09:04,24,1.0,38.27,38.27,Estado de México,1358,PLUSGEL C/50 TABS. MENTA-LIMON,México,37.03,0.0455,37.04684865,37.04684865,,37.04684865
2076,1187,7501493980433,PREZOLAX,362124,2025-10-21 06:15:08,12,1.0,49.73,49.73,Estado de México,1309,PREZOLAX Solucion Inyectable - c/1,México,37.04,0.0,37.04,37.04,,37.04
2119,1223,7502009746390,MAGOZ,360907,2025-10-18 03:09:14,41,1.0,37.8,37.8,Estado de México,1358,MAGOZ C/2 TABS. 2.5 MG.,México,36.37,0.0455,36.38654835,36.38654835,,36.38654835
2076,1187,7502226293844,TELMISARTAN TAB. 80 MG. CAJA C/14,361344,2025-10-20 05:13:07,24,1.0,48.01,48.01,Estado de México,1358,TELMISARTAN C/14 TABS. 80 MG.,México,36.19,0.0455,36.20646645,36.20646645,,36.20646645
3045,1938,656599040608,HIDROCLOROTIAZIDA ACORTIZ 25MG 20 TAB VICTORY,355744,2025-10-08 00:57:56,47,4.0,9.2,36.8,Estado de México,1309,ACORTIZ Tabletas - c/20,México,9.01,0.0,9.01,36.04,,36.04
3045,1938,7501075715927,ALBENDAZOL VERMISEN 6 TAB,354457,2025-10-06 01:12:06,47,3.0,12.86,38.58,Estado de México,1358,VERMISEN C/6 TABS. 200 MG.,México,11.99,0.0455,11.99545545,35.98636635,,35.98636635
1477,781,8400005809,CROMOGLICATO DE SODIO SOL.,361180,2025-10-19 04:49:27,11289,1.0,36.67,36.67,Estado de México,1161,CROMOGLICATO DE SODIO 4% GOTAS C/5 ML OFTALMICA,México,35.7125,0.0,35.7125,35.7125,1.0,35.7125
